recall,ef,dst,time
0.99,506,510,972509895
0.99,506,510,1018847070
0.99,506,510,967335584
0.99,506,510,962273162
0.99,506,510,989119643
0.99,506,510,980115543
0.99,506,510,1002888553
0.99,506,510,1023968000
0.99,506,510,965255559
0.99,506,510,966137961
