recall,ef,dst,time
0.99896,268,5325,4393512181
0.99896,268,5325,4332552334
0.99896,268,5325,4336570970
0.99896,268,5325,4353573883
0.99896,268,5325,4359720929
0.99896,268,5325,4360799113
0.99896,268,5325,4347389741
0.99896,268,5325,4359410793
0.99896,268,5325,4363130129
0.99896,268,5325,4350882465
