recall,ef,dst,time
0.999,268,5325,4140797626
0.999,268,5325,4065793489
0.999,268,5325,4065277637
0.999,268,5325,4068926497
0.999,268,5325,4067199569
0.999,268,5325,4063919777
0.999,268,5325,4063879908
0.999,268,5325,4067526298
0.999,268,5325,4072321149
0.999,268,5325,4075683635
