recall,ef,dst,time
0.99908,268,5325,4363600504
0.99908,268,5325,4318887484
0.99908,268,5325,4316482726
0.99908,268,5325,4317922374
0.99908,268,5325,4325295384
0.99908,268,5325,4327629674
0.99908,268,5325,4325897471
0.99908,268,5325,4315649018
0.99908,268,5325,4325318453
0.99908,268,5325,4327268587
