recall,ef,dst,time
0.99002,1261,31792,22360144748
0.99002,1261,31792,22454278420
0.99002,1261,31792,22586583353
0.99002,1261,31792,22616326078
0.99002,1261,31792,22630859719
0.99002,1261,31792,22619583911
0.99002,1261,31792,22640365613
0.99002,1261,31792,22764095910
0.99002,1261,31792,22800175332
0.99002,1261,31792,22751093093
